Boite vitesse,Brand,Car ID,Carrosserie,Couleur extérieure,Couleur intérieure,Cylindrée,Date de l'annonce,Gouvernorat,Génération,Kilométrage,Marque,Mise en circulation,Model,Modèle,Moteur,Nombre de places,Nombre de portes,Price,Puissance,Puissance cumulée,Puissance fiscale,Puissance thermique,Sellerie,Transmission,Énergie
Manuelle,kia,108463,Citadine,Blanc,Noir,1468cm³,19.11.2024,Bizerte,III 5 portes06/2011 - 08/2014,103 000km,KIA,6.2014,rio-5p,Rio 5p,,5.0,2.0,37 500DT,,,5cv,,Tissu,Intégrale,Essence
Automatique,kia,108029,SUV/4x4,Noir,Noir,1600cm³,19.11.2024,Ariana,IV Phase 109/2015 - 07/2018,111 000km,KIA,1.2019,sportage,Sportage,1.6 GDi CVVT 16V 4x2  Boite Auto,5.0,5.0,75 000DT,132ch dyn,,8cv,,Cuir intégral,Traction,Essence
Automatique,kia,107742,Citadine,Noir,Noir,1200cm³,18.11.2024,Tunis,(TA) 5 Portes05/2011 - 01/2015,74 000km,KIA,5.2019,picanto,Picanto,1.2 MPi 16V,5.0,5.0,45 800DT,85ch dyn,,5cv,,Similicuir,Propulsion,Essence
Automatique,kia,108428,SUV/4x4,Gris anthracite,Noir,1482cm³,18.11.2024,Ben Arous,Phase 104/2022 - 10/2023,35 000km,KIA,5.2023,xceed,XCeed,,5.0,5.0,110 000DT,,,9cv,,Tissu,Traction,Essence
Manuelle,kia,108406,Coupé,Noir,Noir,1598cm³,18.11.2024,Ariana,III01/2014 - 12/2017,114 000km,KIA,9.2014,cerato-5p,Cerato 5p,1.6 L BVM,5.0,5.0,43 000DT,130ch dyn,,7cv,,Tissu,Traction,Essence
Manuelle,kia,108378,Berline,Noir,Noir,1200cm³,17.11.2024,Sfax,III Phase 2 3 Portes09/2014 - 10/2016,93 000km,KIA,12.2014,rio,Rio Berline,1.2 i-CVVT 16V,5.0,4.0,35 000DT,85ch dyn,,6cv,,Tissu,Traction,Essence
Manuelle,kia,108111,Citadine,Blanc,Noir,1197cm³,14.11.2024,Ariana,IV Phase 209/2020 - Aujourd'hui,40 500km,KIA,11.2021,rio-5p,Rio 5p,,5.0,4.0,65 900DT,,,5cv,,Similicuir,Traction,Essence
Manuelle,kia,108269,Compacte,Noir,Gris,1197cm³,14.11.2024,Sfax,IV Phase 209/2020 - Aujourd'hui,65 000km,KIA,11.2021,rio-5p,Rio 5p,1.2 i-CVVT 16V ISG,5.0,5.0,64 000DT,84ch dyn,,5cv,,Cuir intégral,Traction,Essence
Manuelle,kia,108262,Berline,Gris argent,Gris,1399cm³,13.11.2024,Nabeul,II Phase 2 Sedan09/2006 - 05/2011,156 900km,KIA,5.2011,rio-5p,Rio 5p,,5.0,4.0,30 000DT,,,6cv,,Tissu,Traction,Essence
Manuelle,kia,105724,Citadine,Noir,Noir,1197cm³,12.11.2024,Médenine,IV11/2016 - 09/2020,98 000km,KIA,6.2018,rio-5p,Rio 5p,1.2 i-CVVT 16V,5.0,5.0,49 000DT,84ch dyn,,5cv,,Tissu,Traction,Essence
Automatique,kia,103219,Citadine,Noir,Noir,1200cm³,19.12.2024,Tunis,(JA) Phase 207/2020 - Aujourd'hui,27 000km,KIA,11.2022,picanto,Picanto,,5.0,5.0,51 500DT,,,5cv,,Cuir partiel,Traction,Essence
Automatique,kia,109348,Autres,Gris Shark,Noir,1453cm³,16.12.2024,Ben Arous,Phase 111/2020 - 12/2024,60 000km,KIA,6.2021,seltos,Seltos,1.4 T-GDI  boite auto,5.0,5.0,95 000DT,140ch dyn,,8cv,,Tissu,Intégrale,Essence
Manuelle,kia,107935,Berline,Bleu,Gris,1240cm³,16.11.2024,Ariana,III Phase 2 5 Portes09/2014 - 10/2016,150 000km,KIA,3.2016,rio,Rio Berline,1.2 i-CVVT 16V,5.0,4.0,37 500DT,85ch dyn,,5cv,,Tissu,Intégrale,Essence
Manuelle,mercedes-benz,109439,Berline,Blanc,Noir,1598cm³,20.12.2024,Ariana,(117) Coupé02/2013 - 01/2016,316 000km,Mercedes-Benz,10.2015,cla,CLA,200 1.6 i 16V Turbo,5.0,4.0,59 900DT,156ch dyn,,8cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,109386,Berline,Noir,Noir,1798cm³,20.12.2024,Tunis,,190 000km,Mercedes-Benz,11.2011,classe-c,Classe C,,5.0,4.0,53 000DT,,,11cv,,Tissu,Traction,Essence
Automatique,mercedes-benz,108899,Berline,Noir,Noir,1298cm³,20.12.2024,Ariana,II (118) Coupé05/2019 - Aujourd'hui,100 000km,Mercedes-Benz,9.202,cla,CLA,,5.0,4.0,144 900DT,,,7cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,108748,Berline,Noir,Noir,1598cm³,20.12.2024,Ariana,(205) Berline03/2014 - 04/2021,172 000km,Mercedes-Benz,12.2018,classe-c,Classe C,,5.0,4.0,105 000DT,,,8cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,108533,SUV/4x4,Noir,Noir,2987cm³,20.12.2024,Tunis,(164) Phase 204/2008 - 12/2013,240 000km,Mercedes-Benz,6.2009,ml,ML,ML 280 3.0 CDI V6 4-Matic,5.0,4.0,80 000DT,190ch dyn,,15cv,,Similicuir,Traction,Diesel
Automatique,mercedes-benz,108367,SUV/4x4,Noir,Gris,2987cm³,20.12.2024,Ben Arous,(164)05/2005 - 04/2008,283 000km,Mercedes-Benz,7.2006,ml,ML,,5.0,4.0,38 000DT,,,15cv,,Similicuir,Traction,Diesel
Manuelle,mercedes-benz,108289,Citadine,Noir,Noir,1598cm³,20.12.2024,Ben Arous,(W176)09/2012 - 06/2015,174 000km,Mercedes-Benz,5.2014,classe-a,Classe A,,5.0,4.0,56 000DT,,,6cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,108035,Berline,Noir,Marron,1598cm³,20.12.2024,Ben Arous,(213) Berline01/2016 - 06/2020,252 000km,Mercedes-Benz,10.2017,classe-e,Classe E,,5.0,4.0,110 000DT,,,9cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,107973,SUV/4x4,Noir,Beige,2998cm³,20.12.2024,Ben Arous,(164)05/2005 - 04/2008,237 000km,Mercedes-Benz,1.2006,ml,ML,,5.0,4.0,56 000DT,,,15cv,,Similicuir,Traction,Diesel
Automatique,mercedes-benz,107754,Berline,Blanc,Noir,1595cm³,20.12.2024,Tunis,(205) Berline03/2014 - 04/2021,146 000km,Mercedes-Benz,3.2017,classe-c,Classe C,,5.0,4.0,119 000DT,,,8cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,107711,Berline,Noir,Noir,1998cm³,20.12.2024,Ben Arous,(213) Phase 2 Berline07/2020 - 12/2022,37 000km,Mercedes-Benz,11.2021,classe-e,Classe E,,5.0,4.0,260 000DT,,,10cv,,Alcantara,Traction,Hybride essence
Automatique,mercedes-benz,107606,Berline,Noir,Beige,3498cm³,20.12.2024,Ben Arous,(221) Berline10/2004 - 06/2009,112 000km,Mercedes-Benz,7.2007,classe-s,Classe S,350 3.5 i V6 24V 7G-TRONIC,5.0,4.0,78 000DT,272ch dyn,,19cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,107559,Coupé,Noir,Noir,1798cm³,20.12.2024,Ben Arous,(207) Coupé05/2009 - 12/2014,194 000km,Mercedes-Benz,10.2009,classe-e-coupe,Classe E coupé,,4.0,2.0,49 500DT,,,12cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,107404,Berline,Noir,Noir,2198cm³,20.12.2024,Ben Arous,(212) Berline02/2009 - 02/2013,189 000km,Mercedes-Benz,11.2009,classe-e,Classe E,,5.0,4.0,63 900DT,,,11cv,,Similicuir,Traction,Diesel
Automatique,mercedes-benz,107285,Berline,Blanc,Marron,1598cm³,20.12.2024,Ariana,(117) Coupé02/2013 - 01/2016,191 000km,Mercedes-Benz,12.2013,cla,CLA,,5.0,4.0,77 500DT,,,8cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,106865,Berline,Noir,Noir,1332cm³,20.12.2024,Tunis,II (118) Coupé05/2019 - Aujourd'hui,36 000km,Mercedes-Benz,9.2022,cla,CLA,,5.0,4.0,185 370DT,,,7cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,106153,Berline,Noir,Noir,2198cm³,20.12.2024,Tunis,(212) Berline02/2009 - 02/2013,160 000km,Mercedes-Benz,4.2009,classe-e,Classe E,,5.0,4.0,57 000DT,,,12cv,,Similicuir,Traction,Diesel
Automatique,mercedes-benz,106098,Berline,Noir,Noir,1598cm³,20.12.2024,Tunis,(205) Berline03/2014 - 04/2021,157 000km,Mercedes-Benz,6.2016,classe-c,Classe C,,5.0,4.0,125 000DT,,,6cv,,Similicuir,Traction,Diesel
Automatique,mercedes-benz,106095,Berline,Blanc,Noir,1498cm³,20.12.2024,Ben Arous,(213) Phase 2 Berline07/2020 - 12/2022,15 000km,Mercedes-Benz,2.2022,classe-e,Classe E,,5.0,4.0,248 000DT,,,9cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,105864,Berline,Noir,Beige,1598cm³,20.12.2024,Ariana,(204) Berline01/2007 - 02/2011,185 000km,Mercedes-Benz,9.2009,classe-c,Classe C,,5.0,4.0,49 500DT,,,9cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,105656,Citadine,Noir,Noir,1598cm³,20.12.2024,Ben Arous,(156)11/2013 - 01/2017,97 000km,Mercedes-Benz,4.2016,gla,GLA,,5.0,4.0,92 000DT,,,8cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,105520,Berline,Gris anthracite,Noir,1598cm³,20.12.2024,Ben Arous,(205) Berline03/2014 - 04/2021,113 000km,Mercedes-Benz,11.2017,classe-c,Classe C,,5.0,4.0,135 000DT,,,8cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,105240,Citadine,Noir,Noir,1298cm³,20.12.2024,Ben Arous,(W177) Hatchback03/2018 - 02/2023,101 000km,Mercedes-Benz,12.202,classe-a,Classe A,,5.0,4.0,129 000DT,,,7cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,105236,Berline,Noir,Marron,1598cm³,20.12.2024,Ben Arous,(213) Berline01/2016 - 06/2020,223 000km,Mercedes-Benz,5.2017,classe-e,Classe E,,5.0,4.0,119 000DT,,,9cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,105174,Berline,Gris anthracite,Noir,1498cm³,20.12.2024,Ben Arous,(205) Berline03/2014 - 04/2021,112 000km,Mercedes-Benz,9.2019,classe-c,Classe C,,5.0,4.0,145 000DT,,,10cv,,Similicuir,Traction,Hybride essence
Automatique,mercedes-benz,104102,Berline,Blanc,Noir,1598cm³,20.12.2024,Tunis,(117) Coupé Phase 202/2016 - 05/2019,239 000km,Mercedes-Benz,5.2017,cla,CLA,,5.0,4.0,92 000DT,,,7cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,104066,Berline,Noir,Noir,1789cm³,20.12.2024,Ben Arous,(212) Berline02/2009 - 02/2013,199 000km,Mercedes-Benz,2.201,classe-e,Classe E,,5.0,4.0,55 000DT,,,11cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,103521,Berline,Noir,Noir,1298cm³,20.12.2024,Ariana,II (118) Coupé05/2019 - Aujourd'hui,70 000km,Mercedes-Benz,12.2021,cla,CLA,,5.0,4.0,149 500DT,,,7cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,103312,Berline,Noir,Beige,2143cm³,20.12.2024,Ariana,(212) Berline02/2009 - 02/2013,238 000km,Mercedes-Benz,8.2009,classe-e,Classe E,,5.0,5.0,64 500DT,,,9cv,,Similicuir,Propulsion,Diesel
Automatique,mercedes-benz,103129,Citadine,Blanc,Noir,1298cm³,20.12.2024,Ariana,(W177) Hatchback03/2018 - 02/2023,137 000km,Mercedes-Benz,12.2019,classe-a,Classe A,,5.0,4.0,85 900DT,,,7cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,102615,Citadine,Blanc,Noir,1595cm³,20.12.2024,Ben Arous,(156)11/2013 - 01/2017,65 000km,Mercedes-Benz,3.2016,gla,GLA,,5.0,4.0,118 000DT,,,8cv,,Similicuir,Traction,Essence
Manuelle,mercedes-benz,102142,Citadine,Blanc,Noir,1598cm³,20.12.2024,Ben Arous,(W176)09/2012 - 06/2015,182 000km,Mercedes-Benz,3.2013,classe-a,Classe A,,5.0,4.0,62 000DT,,,7cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,101641,Berline,Noir,Beige,1598cm³,20.12.2024,Ben Arous,(117) Coupé Phase 202/2016 - 05/2019,20 000km,Mercedes-Benz,4.2018,cla,CLA,,5.0,4.0,115 000DT,,,7cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,100742,Berline,Noir,Noir,3499cm³,20.12.2024,Ben Arous,(221) Limousine10/2004 - 06/2009,151 000km,Mercedes-Benz,8.2008,classe-s,Classe S,350 3.5 i V6 24V 7G-TRONIC,5.0,4.0,95 000DT,272ch dyn,,19cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,99747,Berline,Noir,Beige,1299cm³,20.12.2024,Ariana,,59 000km,Mercedes-Benz,12.2019,cla,CLA,,5.0,4.0,134 900DT,,,7cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,98425,Berline,Noir,Gris,1998cm³,20.12.2024,Ben Arous,(211) Berline04/2002 - 03/2006,276 000km,Mercedes-Benz,12.2003,classe-e,Classe E,,5.0,4.0,32 000DT,,,10cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,92747,Berline,Noir,Marron,2897cm³,20.12.2024,Ariana,(219) Coupé07/2004 - 02/2008,178 000km,Mercedes-Benz,3.2009,cls,CLS,,4.0,4.0,55 500DT,,,15cv,,Cuir intégral,Propulsion,Essence
Automatique,mercedes-benz,88712,Berline,Noir,Beige,1598cm³,20.12.2024,Ben Arous,(205) Berline03/2014 - 04/2021,143 000km,Mercedes-Benz,7.2018,classe-c,Classe C,180 1.6 i 16V 9G-TRONIC,5.0,4.0,119 000DT,156ch dyn,,9cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,108682,Berline,Gris Shark,Gris,3500cm³,19.12.2024,Nabeul,(164) Phase 204/2008 - 12/2013,160 000km,Mercedes-Benz,7.201,ml,ML,ML 350 3.0 CDI V6 4-Matic 24V BlueTEC,5.0,5.0,80 000DT,211ch dyn,,15cv,,Alcantara,Intégrale,Diesel
Automatique,mercedes-benz,108340,Berline,Blanc,Noir,1399cm³,19.12.2024,Sousse,II (118) Coupé05/2019 - Aujourd'hui,25 000km,Mercedes-Benz,8.2021,cla,CLA,,5.0,4.0,170 000DT,,,8cv,,Cuir intégral,Traction,Hybride essence
Automatique,mercedes-benz,106120,Citadine,Gris Shark,Gris,1500cm³,19.12.2024,Sousse,(W177) Hatchback03/2018 - 02/2023,35 000km,Mercedes-Benz,8.202,classe-a,Classe A,250 e 1.3 Ti 16V 218 PHEV 8G-DCT,5.0,5.0,130 000DT,,218ch dyn,8cv,158ch dyn,Tissu,Traction,Hybride rechargeable essence
Automatique,mercedes-benz,109001,Berline,Gris Shark,Noir,1998cm³,19.12.2024,Nabeul,(213) Phase 2 Berline07/2020 - 12/2022,98 000km,Mercedes-Benz,2.2021,classe-e,Classe E,300 de 2.0 d 16V 306 EQ Power 9G-TRONIC,5.0,5.0,228 000DT,,306ch dyn,11cv,194ch dyn,Alcantara,Traction,Hybride rechargeable diesel
Automatique,mercedes-benz,105972,Berline,Noir,Noir,1499cm³,19.12.2024,Nabeul,II (118) Coupé05/2019 - Aujourd'hui,138 000km,Mercedes-Benz,6.202,cla,CLA,,5.0,5.0,145 000DT,,,6cv,,Cuir intégral,Traction,Diesel
Automatique,mercedes-benz,87599,Coupé,Gris anthracite,Rouge,899cm³,19.12.2024,Tunis,(207) Coupé05/2009 - 12/2014,160 000km,Mercedes-Benz,12.2011,classe-e-coupe,Classe E coupé,250 CGI 1.8 16V CGI 7G-TRONIC BlueEFFICIENCY,4.0,3.0,62 000DT,204ch dyn,,11cv,,Cuir intégral,Propulsion,Essence
Automatique,mercedes-benz,108909,Autres,Blanc,Noir,1991cm³,19.12.2024,Sousse,(X253) SUV07/2015 - 03/2019,130 000km,Mercedes-Benz,9.2018,glc,GLC,350 e 2.0 i 16V 320 EQ Power 4MATIC BlueTEC 7G-Tronic,5.0,5.0,197 000DT,,320ch dyn,10cv,211ch dyn,Cuir partiel,Traction,Hybride rechargeable essence
Automatique,mercedes-benz,107366,Berline,Blanc,Beige,1597cm³,19.12.2024,Sousse,(213) Berline01/2016 - 06/2020,158 000km,Mercedes-Benz,8.202,classe-e,Classe E,200 d 1.6 d 16V 9G-TRONIC,5.0,5.0,168 000DT,160ch dyn,,8cv,,Similicuir,Traction,Diesel
Automatique,mercedes-benz,109424,Berline,Noir,Noir,1300cm³,19.12.2024,Tunis,II (118) Shooting Brake10/2019 - Aujourd'hui,65 000km,Mercedes-Benz,1.2022,cla,CLA,250 e 1.3 i 16V GPF 218 PHEV,5.0,4.0,166 000DT,160ch dyn,,8cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,103889,SUV/4x4,Blanc,Noir,1998cm³,19.12.2024,Tunis,(X253) SUV Phase 204/2019 - 10/2022,29 000km,Mercedes-Benz,1.2021,glc-coupe,GLC Coupé,300 e 2.0 i 16V 320 EQ Power 4MATIC 9G-TRONIC,5.0,5.0,256 000DT,,320ch dyn,12cv,211ch dyn,Cuir intégral,Propulsion,Hybride rechargeable essence
Automatique,mercedes-benz,109215,Citadine,Blanc,Noir,1332cm³,19.12.2024,Sfax,(W177) Hatchback03/2018 - 02/2023,35 000km,Mercedes-Benz,4.2019,classe-a,Classe A,200 1.3 Ti 16V 7G-DCT,5.0,5.0,125 000DT,163ch dyn,,8cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,106625,Berline,Noir,Noir,1600cm³,19.12.2024,Ben Arous,(213) Berline01/2016 - 06/2020,132 000km,Mercedes-Benz,9.2017,classe-e,Classe E,,5.0,5.0,138 000DT,,,9cv,,Cuir intégral,Traction,Essence
Manuelle,mercedes-benz,107439,Berline,Noir,Noir,1600cm³,19.12.2024,Ben Arous,(204) Phase 2 Berline03/2011 - 02/2014,235 000km,Mercedes-Benz,8.2013,classe-c,Classe C,,5.0,5.0,55 500DT,,,9cv,,Tissu,Traction,Essence
Automatique,mercedes-benz,106289,Berline,Noir,Noir,1600cm³,19.12.2024,Ben Arous,,164 000km,Mercedes-Benz,7.2014,classe-c,Classe C,,5.0,5.0,89 000DT,,,9cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,109019,SUV/4x4,Noir,Gris,1999cm³,19.12.2024,Ben Arous,,46 000km,Mercedes-Benz,10.2021,glc-hybride,GLC Plug-in Hybride,,5.0,5.0,285 000DT,,,10cv,,Alcantara,Traction,Hybride rechargeable essence
Automatique,mercedes-benz,108443,Berline,Gris Shark,Noir,1600cm³,19.12.2024,Ariana,(205) Berline03/2014 - 04/2021,115 000km,Mercedes-Benz,3.202,classe-c,Classe C,,5.0,4.0,150 000DT,,,8cv,,Cuir partiel,Intégrale,Diesel
Automatique,mercedes-benz,108003,Berline,Noir,Marron,2000cm³,19.12.2024,Ariana,(214) Berline01/2023 - Aujourd'hui,0km,Mercedes-Benz,6.2024,classe-e,Classe E,200 16V EQ Boost 9G-TRONIC,5.0,4.0,430 000DT,204ch dyn,,10cv,,Cuir intégral,Intégrale,Essence
Automatique,mercedes-benz,107983,SUV/4x4,Gris Shark,Gris,2000cm³,19.12.2024,Ariana,(W167) Coupé11/2019 - Aujourd'hui,30 000km,Mercedes-Benz,12.2022,gle-coupe,GLE Coupé,350 de 2.0 d 16V 320 EQ Power 4MATIC 9G-TRONIC,5.0,4.0,420 000DT,,320ch dyn,8cv,194ch dyn,Cuir intégral,Intégrale,Hybride rechargeable diesel
Automatique,mercedes-benz,107981,SUV/4x4,Noir,Gris,2000cm³,19.12.2024,Ariana,(C254) Coupé06/2022 - Aujourd'hui,0km,Mercedes-Benz,4.2024,glc-coupe,GLC Coupé,300 e 2.0 i 16V 313 EQ Power 4MATIC 9G-TRONIC,5.0,4.0,440 000DT,,313ch dyn,11cv,204ch dyn,Cuir intégral,Intégrale,Hybride rechargeable essence
Automatique,mercedes-benz,107979,Berline,Gris Shark,Gris,1500cm³,19.12.2024,Ariana,(205) Berline03/2014 - 04/2021,9 000km,Mercedes-Benz,6.202,classe-c,Classe C,,5.0,4.0,185 000DT,,,10cv,,Cuir intégral,Intégrale,Hybride essence
Automatique,mercedes-benz,107959,Berline,Noir,Marron,3000cm³,19.12.2024,Ariana,(212) Berline02/2009 - 02/2013,60 000km,Mercedes-Benz,12.2012,classe-e,Classe E,,5.0,4.0,110 000DT,,,15cv,,Cuir intégral,Intégrale,Essence
Automatique,mercedes-benz,107941,SUV/4x4,Noir,Gris,3500cm³,19.12.2024,Ariana,(164) Phase 204/2008 - 12/2013,127 000km,Mercedes-Benz,9.201,ml,ML,ML 350 3.5 i V6 4-Matic,5.0,4.0,75 000DT,272ch dyn,,19cv,,Cuir intégral,Intégrale,Essence
Automatique,mercedes-benz,107937,Berline,Blanc,Noir,1400cm³,19.12.2024,Ariana,II (118) Coupé05/2019 - Aujourd'hui,16 000km,Mercedes-Benz,7.2023,cla,CLA,250 e 1.3 i 16V GPF 218 PHEV,5.0,4.0,220 000DT,,218ch dyn,9cv,160ch dyn,Cuir intégral,Intégrale,Hybride rechargeable essence
Automatique,mercedes-benz,109458,SUV/4x4,Noir,Noir,1991cm³,19.12.2024,Sfax,(X253) SUV Phase 204/2019 - 10/2022,24 804km,Mercedes-Benz,6.202,glc-coupe,GLC Coupé,200 2.0 i 16V EQ Boost 9G-TRONIC,5.0,4.0,250 000DT,197ch dyn,,11cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,102855,Coupé,Noir,Noir,2510cm³,19.12.2024,Sousse,Coupé CL(216)05/2006 - 02/2014,115 000km,Mercedes-Benz,8.2008,cl,CL,,4.0,4.0,95 000DT,,,30cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,108810,Berline,Gris anthracite,Noir,1497cm³,19.12.2024,Sousse,(205) Berline03/2014 - 04/2021,36 000km,Mercedes-Benz,7.202,classe-c,Classe C,,5.0,4.0,139 000DT,,,9cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,106960,Coupé,Bleu,Noir,2000cm³,19.12.2024,Sousse,(238) Coupé01/2017 - 06/2020,80 000km,Mercedes-Benz,12.2019,classe-e-coupe,Classe E coupé,,4.0,2.0,230 000DT,,,12cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,109452,Berline,Gris argent,Noir,1332cm³,19.12.2024,Sousse,II (118) Coupé05/2019 - Aujourd'hui,112 000km,Mercedes-Benz,1.202,cla,CLA,,5.0,4.0,149 000DT,,,8cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,109416,SUV/4x4,Blanc,Beige,3500cm³,19.12.2024,Tunis,,195 000km,Mercedes-Benz,7.2011,ml,ML,,5.0,5.0,70 000DT,,,19cv,,Similicuir,Propulsion,Essence
Automatique,mercedes-benz,108894,Berline,Noir,Noir,2000cm³,19.12.2024,Tunis,(213) Phase 2 Berline07/2020 - 12/2022,100 000km,Mercedes-Benz,6.2021,classe-e,Classe E,,5.0,5.0,240 000DT,,,11cv,,Cuir partiel,Traction,Hybride rechargeable diesel
Automatique,mercedes-benz,108356,Berline,Gris argent,Noir,1800cm³,19.12.2024,Tunis,(117) Coupé02/2013 - 01/2016,160 000km,Mercedes-Benz,10.2013,cla,CLA,200 1.6 i 16V Turbo 7G-DCT,5.0,4.0,78 000DT,156ch dyn,,8cv,,Alcantara,Intégrale,Essence
Automatique,mercedes-benz,108194,Citadine,Beige,Noir,3000cm³,19.12.2024,Ariana,(218) Coupé09/2010 - 06/2014,250 000km,Mercedes-Benz,9.2011,cls,CLS,250 CDi 2.1 CDI 16V 7G-TRONIC BlueEFFICIENCY,5.0,4.0,85 000DT,204ch dyn,,10cv,,Cuir intégral,Traction,Diesel
Automatique,mercedes-benz,107988,Berline,Bleu,Gris,1600cm³,19.12.2024,Tunis,(213) Berline01/2016 - 06/2020,154 000km,Mercedes-Benz,7.2018,classe-e,Classe E,180 1.5 16V 9G-TRONIC  Boite auto,5.0,5.0,118 000DT,156ch dyn,,9cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,107987,Berline,Noir,Marron,1600cm³,19.12.2024,Tunis,(213) Berline01/2016 - 06/2020,107 000km,Mercedes-Benz,7.2018,classe-e,Classe E,180 1.5 16V 9G-TRONIC  Boite auto,5.0,5.0,128 000DT,156ch dyn,,9cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,107946,Berline,Noir,Noir,2000cm³,19.12.2024,Tunis,(205) Coupé09/2015 - 04/2021,120 000km,Mercedes-Benz,2.2019,classe-c,Classe C,,5.0,5.0,110 000DT,,,8cv,,Tissu,Propulsion,Essence
Automatique,mercedes-benz,107888,SUV/4x4,Blanc,Noir,2000cm³,19.12.2024,Tunis,(X253) SUV07/2015 - 03/2019,142 000km,Mercedes-Benz,6.2017,glc,GLC,250 2.0 i 16V 4MATIC BlueTEC 9G-Tronic,5.0,5.0,153 000DT,211ch dyn,,12cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,107641,SUV/4x4,Blanc,Noir,3500cm³,19.12.2024,Tunis,(W167) Coupé11/2019 - Aujourd'hui,74 000km,Mercedes-Benz,9.2021,gle-coupe,GLE Coupé,350 d 3.0 d V6 24V 4MATIC 9G-TRONIC,5.0,4.0,375 000DT,,,8cv,272ch dyn,Alcantara,Propulsion,Hybride rechargeable diesel
Automatique,mercedes-benz,106928,SUV/4x4,Blanc,Marron,2000cm³,19.12.2024,Tunis,(156)11/2013 - 01/2017,67 000km,Mercedes-Benz,8.2016,gla,GLA,200 1.6 i 16V Turbo 7G-DCT,5.0,4.0,115 000DT,156ch dyn,,8cv,,Cuir partiel,Intégrale,Essence
Automatique,mercedes-benz,106743,Berline,Noir,Gris,2500cm³,19.12.2024,Tunis,(212) Berline02/2009 - 02/2013,161 000km,Mercedes-Benz,10.2009,classe-e,Classe E,250 CDi 2.1 CDI 16V DPF BlueEFFICIENCY,5.0,4.0,59 000DT,204ch dyn,,12cv,,Cuir partiel,Propulsion,Diesel
Automatique,mercedes-benz,106728,SUV/4x4,Noir,Beige,3200cm³,19.12.2024,Tunis,(164) Phase 204/2008 - 12/2013,250 000km,Mercedes-Benz,7.201,ml,ML,,5.0,5.0,79 000DT,,,15cv,,Cuir intégral,Intégrale,Diesel
Automatique,mercedes-benz,108359,Berline,Gris Shark,Noir,1497cm³,19.12.2024,Sfax,(205) Berline03/2014 - 04/2021,54 000km,Mercedes-Benz,12.2018,classe-c,Classe C,200 1.5 i 16V EQ Boost 4MATIC 9G-TRONIC,5.0,5.0,165 000DT,,,11cv,184ch dyn,Cuir intégral,Intégrale,Hybride essence
Automatique,mercedes-benz,108226,Berline,Blanc,Noir,1332cm³,19.12.2024,Sfax,(W177) Hatchback03/2018 - 02/2023,66 000km,Mercedes-Benz,3.2021,classe-a,Classe A,250 e 1.3 Ti 16V 218 PHEV 8G-DCT,5.0,5.0,135 000DT,,218ch dyn,8cv,158ch dyn,Alcantara,Traction,Hybride rechargeable essence
Automatique,mercedes-benz,109446,Berline,Noir,Noir,3000cm³,19.12.2024,Sfax,(212) Berline02/2009 - 02/2013,280 000km,Mercedes-Benz,9.2009,classe-e,Classe E,220 CDi 2.1 CDI 16V DPF BlueEFFICIENCY,5.0,5.0,57 000DT,170ch dyn,,10cv,,Cuir intégral,Intégrale,Diesel
